Interactuo,QuienTieneLentes,Rol,Horadeldia,Diadelasemana,Asignatura,RamosAsociados,Sexo,Evaluacionalcurso,Evaluaciondelcursoalalumno,Arte,Ciencias,Fisica,Historia,Lenguaje,Matematica,Tecnologica,Notaspond,Promedio,VistasAlProf,VistasDelProf,VistasAlAlmno,VistasDelAlmno,NivelAcademico,filter_$,,,,,,,,
0,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,1,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,1,5,2,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
0,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
1,1,1,3,1,3,2,*,-1,",00",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1,0","-1,0","-1,0","-1,0","1,00",",00",
